,data_dict,delta_Hmix,delta_Smix,delta_R,VECmix,Tmix,Omiga,is_stable,phase
5668,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.25}",-16.02,12.441,4.402,9.85,1461.39,1.135,True,FCC
5669,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.2}",-16.42,12.441,4.629,9.85,1462.391,1.108,True,FCC
5672,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.15, ""Cu"": 0.05, ""Au"": 0.35}",-14.06,11.635,3.084,9.85,1453.208,1.203,True,FCC
5673,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.3}",-14.83,12.252,3.666,9.85,1454.209,1.201,True,FCC
5674,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.25}",-15.42,12.582,4.094,9.85,1455.21,1.187,True,FCC
5675,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.2}",-15.83,12.687,4.412,9.85,1456.211,1.167,True,FCC
5676,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.15}",-16.06,12.582,4.64,9.85,1457.212,1.142,True,FCC
5677,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.1}",-16.11,12.252,4.787,9.85,1458.213,1.109,True,FCC
5679,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.3}",-14.26,11.894,3.092,9.85,1448.029,1.208,True,FCC
5680,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.25}",-14.86,12.441,3.674,9.85,1449.03,1.213,True,FCC
5681,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.2}",-15.28,12.687,4.103,9.85,1450.031,1.204,True,FCC
5682,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.15}",-15.52,12.687,4.422,9.85,1451.032,1.186,True,FCC
5683,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.1}",-15.58,12.441,4.65,9.85,1452.033,1.159,True,FCC
5684,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.05}",-15.46,11.894,4.799,9.85,1453.034,1.118,True,FCC
5685,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.25}",-14.34,11.977,3.1,9.85,1442.85,1.205,True,FCC
5686,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.2}",-14.77,12.441,3.682,9.85,1443.851,1.216,True,FCC
5687,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.15}",-15.02,12.582,4.112,9.85,1444.852,1.21,True,FCC
5688,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.1}",-15.09,12.441,4.432,9.85,1445.853,1.192,True,FCC
5689,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.05}",-14.98,11.977,4.661,9.85,1446.854,1.157,True,FCC
5690,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.2}",-14.3,11.894,3.108,9.85,1437.671,1.196,True,FCC
5691,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.15}",-14.56,12.252,3.691,9.85,1438.672,1.211,True,FCC
5692,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.1}",-14.64,12.252,4.121,9.85,1439.673,1.205,True,FCC
5693,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.05}",-14.54,11.894,4.442,9.85,1440.674,1.178,True,FCC
5694,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.15}",-14.14,11.635,3.115,9.85,1432.492,1.179,True,FCC
5695,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.1}",-14.23,11.853,3.699,9.85,1433.493,1.194,True,FCC
5696,"{""Pd"": 0.35, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.05}",-14.14,11.635,4.13,9.85,1434.494,1.18,True,FCC
5804,"{""Pt"": 0.05, ""Al"": 0.05, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.35}",-8.34,11.277,5.589,10.55,1339.026,1.811,True,FCC
5805,"{""Pt"": 0.05, ""Al"": 0.05, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.35}",-8.01,11.43,5.361,10.55,1332.846,1.902,True,FCC
5806,"{""Pt"": 0.05, ""Al"": 0.05, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.3}",-7.56,11.43,5.597,10.55,1333.846,2.017,True,FCC
5807,"{""Pt"": 0.05, ""Al"": 0.05, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.35}",-7.72,11.43,5.058,10.55,1326.665,1.964,True,FCC
5808,"{""Pt"": 0.05, ""Al"": 0.05, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.3}",-7.28,11.499,5.368,10.55,1327.666,2.097,True,FCC
5809,"{""Pt"": 0.05, ""Al"": 0.05, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.25}",-6.66,11.43,5.605,10.55,1328.667,2.28,True,FCC
5810,"{""Pt"": 0.05, ""Al"": 0.05, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.35}",-7.47,11.277,4.668,10.55,1320.486,1.993,True,FCC
5811,"{""Pt"": 0.05, ""Al"": 0.05, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.3}",-7.04,11.43,5.064,10.55,1321.486,2.146,True,FCC
5812,"{""Pt"": 0.05, ""Al"": 0.05, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.25}",-6.43,11.43,5.375,10.55,1322.488,2.351,True,FCC
5813,"{""Pt"": 0.05, ""Al"": 0.05, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.2}",-5.64,11.277,5.613,10.55,1323.488,2.646,True,FCC
5814,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.35}",-10.18,11.635,5.557,10.15,1323.988,1.513,True,FCC
5815,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.35}",-9.86,11.894,5.333,10.15,1317.808,1.59,True,FCC
5816,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.3}",-9.28,11.894,5.565,10.15,1318.809,1.69,True,FCC
5817,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.35}",-9.58,11.977,5.033,10.15,1311.628,1.64,True,FCC
5818,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.3}",-9.01,12.047,5.34,10.15,1312.629,1.755,True,FCC
5819,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.25}",-8.26,11.977,5.573,10.15,1313.63,1.905,True,FCC
5820,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.35}",-9.34,11.894,4.648,10.15,1305.448,1.662,True,FCC
5821,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.3}",-8.78,12.047,5.04,10.15,1306.449,1.793,True,FCC
5822,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.25}",-8.04,12.047,5.347,10.15,1307.45,1.959,True,FCC
5823,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.2}",-7.12,11.894,5.581,10.15,1308.451,2.186,True,FCC
5824,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.35}",-9.14,11.635,4.154,10.15,1299.268,1.654,True,FCC
5825,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.3}",-8.59,11.894,4.653,10.15,1300.269,1.8,True,FCC
5826,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.25}",-7.86,11.977,5.046,10.15,1301.27,1.983,True,FCC
5827,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.2}",-6.95,11.894,5.354,10.15,1302.271,2.229,True,FCC
5828,"{""Pt"": 0.05, ""Al"": 0.1, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.15}",-5.86,11.635,5.589,10.15,1303.272,2.588,True,FCC
5829,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.35}",-11.94,11.635,5.524,9.75,1308.95,1.276,True,FCC
5830,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.35}",-11.63,12.035,5.304,9.75,1302.77,1.348,True,FCC
5831,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.3}",-10.92,12.035,5.532,9.75,1303.771,1.437,True,FCC
5832,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.35}",-11.36,12.224,5.009,9.75,1296.59,1.395,True,FCC
5833,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.3}",-10.66,12.293,5.311,9.75,1297.592,1.496,True,FCC
5834,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.25}",-9.78,12.224,5.541,9.75,1298.592,1.623,True,FCC
5835,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.35}",-11.13,12.224,4.627,9.75,1290.41,1.417,True,FCC
5836,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.3}",-10.44,12.377,5.015,9.75,1291.412,1.531,True,FCC
5837,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.25}",-9.57,12.377,5.319,9.75,1292.412,1.671,True,FCC
5838,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.2}",-8.52,12.224,5.549,9.75,1293.414,1.856,True,FCC
5839,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.35}",-10.94,12.035,4.137,9.75,1284.23,1.413,True,FCC
5840,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.3}",-10.26,12.293,4.632,9.75,1285.231,1.54,True,FCC
5841,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.25}",-9.4,12.377,5.022,9.75,1286.232,1.694,True,FCC
5842,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.2}",-8.36,12.293,5.326,9.75,1287.234,1.893,True,FCC
5843,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.15}",-7.14,12.035,5.557,9.75,1288.234,2.171,True,FCC
5844,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.35}",-10.79,11.635,3.497,9.75,1278.05,1.378,True,FCC
5845,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.3}",-10.12,12.035,4.142,9.75,1279.051,1.521,True,FCC
5846,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.25}",-9.27,12.224,4.638,9.75,1280.052,1.688,True,FCC
5847,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.2}",-8.24,12.224,5.028,9.75,1281.054,1.9,True,FCC
5848,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.15}",-7.03,12.035,5.333,9.75,1282.054,2.195,True,FCC
5849,"{""Pt"": 0.05, ""Al"": 0.15, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.1}",-5.64,11.635,5.565,9.75,1283.056,2.647,True,FCC
5851,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.35}",-13.32,11.894,5.275,9.35,1287.733,1.15,True,FCC
5852,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.3}",-12.48,11.894,5.499,9.35,1288.734,1.228,True,FCC
5853,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.35}",-13.06,12.224,4.983,9.35,1281.553,1.2,True,FCC
5854,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.3}",-12.23,12.293,5.282,9.35,1282.554,1.289,True,FCC
5855,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.25}",-11.22,12.224,5.508,9.35,1283.555,1.398,True,FCC
5856,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.35}",-12.84,12.329,4.605,9.35,1275.373,1.225,True,FCC
5857,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.3}",-12.02,12.482,4.99,9.35,1276.374,1.325,True,FCC
5858,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.25}",-11.02,12.482,5.29,9.35,1277.375,1.447,True,FCC
5859,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.2}",-9.84,12.329,5.516,9.35,1278.376,1.602,True,FCC
5860,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.35}",-12.66,12.224,4.119,9.35,1269.193,1.225,True,FCC
5861,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.3}",-11.85,12.482,4.611,9.35,1270.194,1.338,True,FCC
5862,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.25}",-10.86,12.566,4.997,9.35,1271.195,1.471,True,FCC
5863,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.2}",-9.69,12.482,5.297,9.35,1272.196,1.639,True,FCC
5864,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.15}",-8.34,12.224,5.524,9.35,1273.197,1.866,True,FCC
5865,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.35}",-12.52,11.894,3.484,9.35,1263.013,1.2,True,FCC
5866,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.3}",-11.72,12.293,4.124,9.35,1264.014,1.326,True,FCC
5867,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.25}",-10.74,12.482,4.617,9.35,1265.015,1.47,True,FCC
5868,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.2}",-9.58,12.482,5.003,9.35,1266.016,1.65,True,FCC
5869,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.15}",-8.24,12.293,5.305,9.35,1267.017,1.89,True,FCC
5870,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.1}",-6.72,11.894,5.533,9.35,1268.018,2.244,True,FCC
5871,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.35}",-12.42,11.277,2.595,9.35,1256.833,1.141,True,FCC
5872,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.3}",-11.63,11.894,3.488,9.35,1257.834,1.286,True,FCC
5873,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.25}",-10.66,12.224,4.129,9.35,1258.835,1.444,True,FCC
5874,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.2}",-9.51,12.329,4.623,9.35,1259.836,1.633,True,FCC
5875,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.15}",-8.18,12.224,5.01,9.35,1260.837,1.884,True,FCC
5876,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.1}",-6.67,11.894,5.312,9.35,1261.838,2.25,True,FCC
5877,"{""Pt"": 0.05, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.05}",-4.98,11.277,5.541,9.35,1262.839,2.86,True,FCC
5881,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.3}",-13.72,12.047,5.252,8.95,1267.516,1.113,True,FCC
5882,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.25}",-12.58,11.977,5.474,8.95,1268.518,1.208,True,FCC
5884,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.3}",-13.52,12.377,4.964,8.95,1261.336,1.155,True,FCC
5885,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.25}",-12.39,12.377,5.26,8.95,1262.338,1.261,True,FCC
5886,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.2}",-11.08,12.224,5.482,8.95,1263.338,1.394,True,FCC
5888,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.3}",-13.36,12.482,4.589,8.95,1255.156,1.173,True,FCC
5889,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.25}",-12.24,12.566,4.971,8.95,1256.157,1.29,True,FCC
5890,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.2}",-10.94,12.482,5.268,8.95,1257.158,1.434,True,FCC
5891,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.15}",-9.46,12.224,5.491,8.95,1258.159,1.626,True,FCC
5893,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.3}",-13.24,12.377,4.106,8.95,1248.976,1.168,True,FCC
5894,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.25}",-12.13,12.566,4.595,8.95,1249.978,1.295,True,FCC
5895,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.2}",-10.84,12.566,4.978,8.95,1250.978,1.45,True,FCC
5896,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.15}",-9.37,12.377,5.275,8.95,1251.98,1.654,True,FCC
5897,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.1}",-7.72,11.977,5.499,8.95,1252.98,1.944,True,FCC
5899,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.3}",-13.16,12.047,3.474,8.95,1242.796,1.138,True,FCC
5900,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.25}",-12.06,12.377,4.111,8.95,1243.798,1.276,True,FCC
5901,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.2}",-10.78,12.482,4.601,8.95,1244.798,1.441,True,FCC
5902,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.15}",-9.32,12.377,4.984,8.95,1245.799,1.654,True,FCC
5903,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.1}",-7.68,12.047,5.283,8.95,1246.8,1.956,True,FCC
5904,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.05}",-5.86,11.43,5.508,8.95,1247.801,2.434,True,FCC
5906,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.25}",-12.03,11.977,3.478,8.95,1237.618,1.232,True,FCC
5907,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.2}",-10.76,12.224,4.117,8.95,1238.618,1.407,True,FCC
5908,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.15}",-9.31,12.224,4.607,8.95,1239.62,1.628,True,FCC
5909,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.1}",-7.68,11.977,4.991,8.95,1240.621,1.935,True,FCC
5910,"{""Pt"": 0.05, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.05}",-5.87,11.43,5.29,8.95,1241.621,2.418,True,FCC
5917,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.2}",-12.24,11.894,5.448,8.55,1248.301,1.213,True,FCC
5920,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.25}",-13.54,12.377,4.945,8.55,1241.12,1.135,True,FCC
5921,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.2}",-12.11,12.293,5.238,8.55,1242.121,1.261,True,FCC
5922,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.15}",-10.5,12.035,5.457,8.55,1243.122,1.425,True,FCC
5925,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.25}",-13.44,12.482,4.573,8.55,1234.94,1.147,True,FCC
5926,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.2}",-12.02,12.482,4.952,8.55,1235.941,1.283,True,FCC
5927,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.15}",-10.42,12.293,5.245,8.55,1236.942,1.459,True,FCC
5928,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.1}",-8.64,11.894,5.465,8.55,1237.943,1.704,True,FCC
5931,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.25}",-13.38,12.377,4.093,8.55,1228.76,1.137,True,FCC
5932,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.2}",-11.97,12.482,4.579,8.55,1229.761,1.282,True,FCC
5933,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.15}",-10.38,12.377,4.959,8.55,1230.762,1.468,True,FCC
5934,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.1}",-8.61,12.047,5.253,8.55,1231.763,1.723,True,FCC
5935,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.05}",-6.66,11.43,5.474,8.55,1232.764,2.116,True,FCC
5937,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.25}",-13.36,12.047,3.464,8.55,1222.58,1.102,True,FCC
5938,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.2}",-11.96,12.293,4.098,8.55,1223.581,1.258,True,FCC
5939,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.15}",-10.38,12.293,4.585,8.55,1224.582,1.45,True,FCC
5940,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.1}",-8.62,12.047,4.965,8.55,1225.583,1.713,True,FCC
5941,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.05}",-6.68,11.499,5.261,8.55,1226.584,2.111,True,FCC
5943,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.2}",-11.99,11.894,3.468,8.55,1217.401,1.208,True,FCC
5944,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.15}",-10.42,12.035,4.103,8.55,1218.402,1.407,True,FCC
5945,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.1}",-8.67,11.894,4.591,8.55,1219.403,1.673,True,FCC
5946,"{""Pt"": 0.05, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.05}",-6.74,11.43,4.972,8.55,1220.404,2.07,True,FCC
