,data_dict,delta_Hmix,delta_Smix,delta_R,VECmix,Tmix,Omiga,is_stable,phase
2899,"{""Pd"": 0.35, ""Pt"": 0.35, ""Al"": 0.15, ""Cu"": 0.05, ""Au"": 0.1}",-20.71,11.635,2.538,9.1,1696.125,0.953,False,
2900,"{""Pd"": 0.35, ""Pt"": 0.35, ""Al"": 0.15, ""Cu"": 0.1, ""Au"": 0.05}",-22.18,11.635,2.951,9.1,1697.126,0.89,False,
2901,"{""Pd"": 0.35, ""Pt"": 0.35, ""Al"": 0.2, ""Cu"": 0.05, ""Au"": 0.05}",-26.77,11.277,2.49,8.7,1675.909,0.706,False,
4399,"{""Pd"": 0.05, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.35}",-14.18,11.277,5.492,9.35,1282.913,1.02,False,
4400,"{""Pd"": 0.05, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.35}",-13.92,11.894,5.281,9.35,1276.733,1.091,False,
4420,"{""Pd"": 0.05, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.35}",-13.22,11.277,2.651,9.35,1245.833,1.063,False,
4427,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.35}",-15.49,11.43,5.251,8.95,1261.696,0.931,False,
4428,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.3}",-14.5,11.43,5.467,8.95,1262.696,0.995,False,
4429,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.35}",-15.28,11.977,4.969,8.95,1255.516,0.984,False,
4430,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.3}",-14.3,12.047,5.259,8.95,1256.516,1.059,False,
4432,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.35}",-15.11,12.224,4.6,8.95,1249.336,1.011,False,
4433,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.3}",-14.14,12.377,4.976,8.95,1250.336,1.094,False,
4436,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.35}",-14.98,12.224,4.126,8.95,1243.155,1.014,False,
4441,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.35}",-14.89,11.977,3.505,8.95,1236.976,0.995,False,
4442,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.3}",-13.94,12.377,4.131,8.95,1237.976,1.099,False,
4447,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.35}",-14.84,11.43,2.641,8.95,1230.796,0.948,False,
4448,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.3}",-13.9,12.047,3.51,8.95,1231.796,1.068,False,
4454,"{""Pd"": 0.05, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.3}",-13.9,11.43,2.645,8.95,1225.616,1.008,False,
4460,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.35}",-16.78,11.43,4.942,8.55,1240.478,0.845,False,
4461,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.3}",-15.67,11.499,5.228,8.55,1241.479,0.911,False,
4462,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.25}",-14.38,11.43,5.44,8.55,1242.48,0.988,False,
4463,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.35}",-16.62,11.894,4.577,8.55,1234.298,0.883,False,
4464,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.3}",-15.52,12.047,4.949,8.55,1235.299,0.959,False,
4465,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.25}",-14.24,12.047,5.236,8.55,1236.3,1.046,False,
4467,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.35}",-16.5,12.035,4.107,8.55,1228.118,0.896,False,
4468,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.3}",-15.41,12.293,4.584,8.55,1229.119,0.981,False,
4469,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.25}",-14.14,12.377,4.956,8.55,1230.12,1.077,False,
4472,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.35}",-16.42,11.894,3.49,8.55,1221.938,0.885,False,
4473,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.3}",-15.34,12.293,4.112,8.55,1222.939,0.98,False,
4474,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.25}",-14.08,12.482,4.59,8.55,1223.94,1.085,False,
4478,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.35}",-16.38,11.43,2.63,8.55,1215.758,0.848,False,
4479,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.3}",-15.31,12.047,3.494,8.55,1216.759,0.957,False,
4480,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.25}",-14.06,12.377,4.117,8.55,1217.76,1.072,False,
4485,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.3}",-15.32,11.499,2.634,8.55,1210.579,0.909,False,
4486,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.25}",-14.08,12.047,3.499,8.55,1211.58,1.037,False,
4491,"{""Pd"": 0.05, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.25}",-14.14,11.43,2.638,8.55,1205.4,0.974,False,
4496,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.35}",-18.05,11.277,4.554,8.15,1219.26,0.762,False,
4497,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.3}",-16.82,11.43,4.921,8.15,1220.261,0.829,False,
4498,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.25}",-15.41,11.43,5.204,8.15,1221.262,0.906,False,
4499,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.2}",-13.82,11.277,5.414,8.15,1222.264,0.997,False,
4500,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.15, ""Au"": 0.35}",-17.94,11.635,4.087,8.15,1213.08,0.787,False,
4501,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.3}",-16.72,11.894,4.56,8.15,1214.082,0.864,False,
4502,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.25}",-15.32,11.977,4.929,8.15,1215.082,0.95,False,
4503,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.2}",-13.74,11.894,5.212,8.15,1216.084,1.053,False,
4505,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.35}",-17.87,11.635,3.474,8.15,1206.901,0.786,False,
4506,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.3}",-16.66,12.035,4.092,8.15,1207.902,0.873,False,
4507,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.25}",-15.27,12.224,4.566,8.15,1208.902,0.968,False,
4508,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.2}",-13.7,12.224,4.936,8.15,1209.904,1.08,False,
4511,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.35}",-17.84,11.277,2.618,8.15,1200.72,0.759,False,
4512,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.3}",-16.64,11.894,3.479,8.15,1201.721,0.859,False,
4513,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.25}",-15.26,12.224,4.098,8.15,1202.722,0.963,False,
4514,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.2}",-13.7,12.329,4.573,8.15,1203.724,1.083,False,
4518,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.3}",-16.66,11.43,2.623,8.15,1195.542,0.82,False,
4519,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.25}",-15.29,11.977,3.483,8.15,1196.542,0.937,False,
4520,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.2}",-13.74,12.224,4.103,8.15,1197.544,1.065,False,
4524,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.25}",-15.36,11.43,2.627,8.15,1190.362,0.886,False,
4525,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.2}",-13.82,11.894,3.488,8.15,1191.364,1.025,False,
4529,"{""Pd"": 0.05, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.2}",-13.94,11.277,2.631,8.15,1185.183,0.959,False,
4569,"{""Pd"": 0.1, ""Al"": 0.15, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.35}",-14.5,11.635,5.433,9.7,1327.5,1.065,False,
4597,"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.35}",-16.14,11.894,5.211,9.3,1306.283,0.963,False,
4598,"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.3}",-15.5,11.894,5.406,9.3,1307.284,1.003,False,
4599,"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.35}",-15.83,12.441,4.951,9.3,1300.103,1.022,False,
4600,"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.3}",-15.2,12.511,5.219,9.3,1301.104,1.071,False,
4602,"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.35}",-15.56,12.687,4.606,9.3,1293.923,1.055,False,
4606,"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.35}",-15.33,12.687,4.159,9.3,1287.743,1.066,False,
4611,"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.35}",-15.14,12.441,3.574,9.3,1281.563,1.053,False,
4617,"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.35}",-14.99,11.894,2.77,9.3,1275.383,1.012,False,
4624,"{""Pd"": 0.1, ""Al"": 0.2, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.3}",-14.3,11.894,2.774,9.3,1270.204,1.056,False,
4630,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.35}",-17.76,11.977,4.922,8.9,1285.066,0.867,False,
4631,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.3}",-17.0,12.047,5.186,8.9,1286.066,0.911,False,
4632,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.25}",-16.06,11.977,5.378,8.9,1287.067,0.96,False,
4633,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.35}",-17.5,12.441,4.581,8.9,1278.886,0.909,False,
4634,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.3}",-16.75,12.595,4.929,8.9,1279.886,0.962,False,
4635,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.25}",-15.82,12.595,5.195,8.9,1280.887,1.02,False,
4636,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.2}",-14.71,12.441,5.387,8.9,1281.888,1.084,False,
4637,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.35}",-17.28,12.582,4.138,8.9,1272.706,0.927,False,
4638,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.3}",-16.54,12.841,4.588,8.9,1273.706,0.989,False,
4639,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.25}",-15.62,12.925,4.937,8.9,1274.708,1.055,False,
4642,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.35}",-17.1,12.441,3.557,8.9,1266.526,0.921,False,
4643,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.3}",-16.37,12.841,4.144,8.9,1267.526,0.994,False,
4644,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.25}",-15.46,13.03,4.594,8.9,1268.528,1.069,False,
4648,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.35}",-16.96,11.977,2.757,8.9,1260.346,0.89,False,
4649,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.3}",-16.24,12.595,3.562,8.9,1261.346,0.978,False,
4650,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.25}",-15.34,12.925,4.15,8.9,1262.347,1.064,False,
4655,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.3}",-16.15,12.047,2.761,8.9,1255.166,0.936,False,
4656,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.25}",-15.26,12.595,3.567,8.9,1256.168,1.037,False,
4661,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.25}",-15.22,11.977,2.766,8.9,1249.988,0.984,False,
4662,"{""Pd"": 0.1, ""Al"": 0.25, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.2}",-14.16,12.441,3.572,8.9,1250.988,1.099,False,
4666,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.35}",-19.36,11.894,4.555,8.5,1263.848,0.776,False,
4667,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.3}",-18.48,12.047,4.9,8.5,1264.849,0.825,False,
4668,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.25}",-17.42,12.047,5.161,8.5,1265.85,0.875,False,
4669,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.2}",-16.18,11.894,5.349,8.5,1266.851,0.931,False,
4670,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.15, ""Au"": 0.35}",-19.15,12.252,4.116,8.5,1257.668,0.805,False,
4671,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.3}",-18.28,12.511,4.562,8.5,1258.669,0.861,False,
4672,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.25}",-17.23,12.595,4.907,8.5,1259.67,0.921,False,
4673,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.2}",-16.0,12.511,5.17,8.5,1260.671,0.986,False,
4674,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.15}",-14.59,12.252,5.359,8.5,1261.672,1.059,False,
4675,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.35}",-18.98,12.252,3.539,8.5,1251.488,0.808,False,
4676,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.3}",-18.12,12.652,4.122,8.5,1252.489,0.875,False,
4677,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.25}",-17.08,12.841,4.569,8.5,1253.49,0.942,False,
4678,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.2}",-15.86,12.841,4.915,8.5,1254.491,1.016,False,
4679,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.15}",-14.46,12.652,5.178,8.5,1255.492,1.099,False,
4681,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.35}",-18.85,11.894,2.742,8.5,1245.308,0.786,False,
4682,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.3}",-18.0,12.511,3.544,8.5,1246.309,0.866,False,
4683,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.25}",-16.97,12.841,4.128,8.5,1247.31,0.944,False,
4684,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.2}",-15.76,12.946,4.576,8.5,1248.311,1.025,False,
4688,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.3}",-17.92,12.047,2.747,8.5,1240.129,0.834,False,
4689,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.25}",-16.9,12.595,3.549,8.5,1241.13,0.925,False,
4690,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.2}",-15.7,12.841,4.134,8.5,1242.131,1.016,False,
4694,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.25}",-16.87,12.047,2.752,8.5,1234.95,0.882,False,
4695,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.2}",-15.68,12.511,3.555,8.5,1235.951,0.986,False,
4696,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.15}",-14.31,12.652,4.14,8.5,1236.952,1.094,False,
4699,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.2}",-15.7,11.894,2.756,8.5,1229.771,0.932,False,
4700,"{""Pd"": 0.1, ""Al"": 0.3, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.15}",-14.34,12.252,3.56,8.5,1230.772,1.052,False,
4703,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.15, ""Au"": 0.35}",-20.94,11.635,4.093,8.1,1242.631,0.69,False,
4704,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.3}",-19.94,11.894,4.536,8.1,1243.632,0.742,False,
4705,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.25}",-18.76,11.977,4.877,8.1,1244.632,0.795,False,
4706,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.2}",-17.4,11.894,5.136,8.1,1245.634,0.851,False,
4707,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.15}",-15.86,11.635,5.321,8.1,1246.634,0.915,False,
4708,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.1, ""Au"": 0.35}",-20.78,11.853,3.52,8.1,1236.45,0.705,False,
4709,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.15, ""Au"": 0.3}",-19.79,12.252,4.099,8.1,1237.452,0.766,False,
4710,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.25}",-18.62,12.441,4.543,8.1,1238.452,0.827,False,
4711,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.2}",-17.27,12.441,4.885,8.1,1239.454,0.893,False,
4712,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.15}",-15.74,12.252,5.144,8.1,1240.454,0.966,False,
4713,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.1}",-14.03,11.853,5.33,8.1,1241.456,1.049,False,
4714,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.05, ""Au"": 0.35}",-20.66,11.635,2.727,8.1,1230.27,0.693,False,
4715,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.3}",-19.68,12.252,3.525,8.1,1231.271,0.767,False,
4716,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.25}",-18.52,12.582,4.105,8.1,1232.272,0.837,False,
4717,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.2}",-17.18,12.687,4.55,8.1,1233.274,0.911,False,
4718,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.15}",-15.66,12.582,4.893,8.1,1234.274,0.992,False,
4719,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.1}",-13.96,12.252,5.153,8.1,1235.276,1.084,False,
4721,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.3}",-19.61,11.894,2.732,8.1,1225.092,0.743,False,
4722,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.25}",-18.46,12.441,3.531,8.1,1226.093,0.826,False,
4723,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.2}",-17.13,12.687,4.112,8.1,1227.094,0.909,False,
4724,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.15}",-15.62,12.687,4.557,8.1,1228.095,0.997,False,
4725,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.1}",-13.93,12.441,4.901,8.1,1229.096,1.098,False,
4727,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.25}",-18.44,11.977,2.737,8.1,1219.912,0.792,False,
4728,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.2}",-17.12,12.441,3.536,8.1,1220.914,0.887,False,
4729,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.15}",-15.62,12.582,4.118,8.1,1221.914,0.984,False,
4730,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.1}",-13.94,12.441,4.563,8.1,1222.916,1.091,False,
4732,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.2}",-17.15,11.894,2.742,8.1,1214.734,0.842,False,
4733,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.15}",-15.66,12.252,3.541,8.1,1215.734,0.951,False,
4734,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.1}",-13.99,12.252,4.124,8.1,1216.736,1.066,False,
4736,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.15}",-15.74,11.635,2.746,8.1,1209.554,0.894,False,
4737,"{""Pd"": 0.1, ""Al"": 0.35, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.1}",-14.08,11.853,3.547,8.1,1210.556,1.019,False,
4788,"{""Pd"": 0.15, ""Al"": 0.15, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.35}",-15.87,12.035,5.162,9.65,1350.87,1.024,False,
4789,"{""Pd"": 0.15, ""Al"": 0.15, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.3}",-15.58,12.035,5.336,9.65,1351.871,1.044,False,
4790,"{""Pd"": 0.15, ""Al"": 0.15, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.35}",-15.46,12.582,4.924,9.65,1344.69,1.094,False,
4821,"{""Pd"": 0.15, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.35}",-17.82,12.224,4.893,9.25,1329.653,0.912,False,
4822,"{""Pd"": 0.15, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.3}",-17.41,12.293,5.136,9.25,1330.654,0.94,False,
4823,"{""Pd"": 0.15, ""Al"": 0.2, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.25}",-16.82,12.224,5.306,9.25,1331.655,0.968,False,
